index,championId,championLevel,championPoints,lastPlayTime,championPointsSinceLastLevel,championPointsUntilNextLevel,chestGranted,tokensEarned,summonerId,date
172,16,4,20679,1597094320000,8079,921,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
173,516,4,19954,1613086500000,7354,1646,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
174,59,4,19777,1609739012000,7177,1823,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
175,13,4,18811,1614537312000,6211,2789,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
176,40,4,18007,1579235343000,5407,3593,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
177,111,4,17826,1610100528000,5226,3774,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
178,497,4,17679,1602485176000,5079,3921,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
179,43,4,16772,1613354848000,4172,4828,1,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
180,103,4,16758,1614000232000,4158,4842,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
181,99,4,16513,1614303928000,3913,5087,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
182,14,4,16375,1614128588000,3775,5225,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
183,164,4,16355,1611966414000,3755,5245,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
184,875,4,15895,1615699484000,3295,5705,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
185,555,4,15766,1579726678000,3166,5834,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
186,201,4,15614,1595202058000,3014,5986,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
187,121,4,15290,1595471906000,2690,6310,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
188,61,4,15033,1613936991000,2433,6567,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
189,350,4,14812,1604016222000,2212,6788,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
190,51,4,14802,1614132652000,2202,6798,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
191,67,4,14775,1519501729000,2175,6825,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
192,119,4,13603,1609726054000,1003,7997,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
193,236,4,13009,1608300109000,409,8591,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
194,122,4,12947,1606711413000,347,8653,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
195,68,4,12932,1607559921000,332,8668,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
196,35,4,12728,1612489081000,128,8872,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
197,7,3,12342,1587483219000,6342,258,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
198,48,3,12002,1604863027000,6002,598,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
199,106,3,11978,1613778897000,5978,622,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
200,76,3,11861,1600143191000,5861,739,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
201,21,3,11586,1608179189000,5586,1014,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
202,266,3,11502,1610111540000,5502,1098,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
203,18,3,11397,1604113193000,5397,1203,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
204,432,3,11323,1513719770000,5323,1277,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
205,22,3,11273,1593979774000,5273,1327,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
206,1,3,10298,1604063222000,4298,2302,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
207,223,3,9826,1579728041000,3826,2774,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
208,203,3,9787,1531787407000,3787,2813,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
209,517,3,9718,1615090076000,3718,2882,1,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
210,42,3,9351,1513804391000,3351,3249,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
211,24,3,9307,1612074734000,3307,3293,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
212,72,3,8315,1605732308000,2315,4285,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
213,115,3,8298,1615155467000,2298,4302,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
214,105,3,8284,1604175577000,2284,4316,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
215,91,3,8261,1532798616000,2261,4339,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
216,134,3,7708,1604161953000,1708,4892,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
217,107,3,7553,1611591185000,1553,5047,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
218,10,3,7163,1615087496000,1163,5437,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
219,27,3,7000,1605578415000,1000,5600,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
220,26,3,6992,1531202634000,992,5608,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
221,60,3,6876,1599045909000,876,5724,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
222,101,3,6810,1580701377000,810,5790,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
223,141,3,6683,1610075196000,683,5917,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
224,12,3,6537,1615076831000,537,6063,1,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
225,235,3,6261,1613446568000,261,6339,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
226,143,3,6196,1584734044000,196,6404,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
227,32,3,6056,1604188215000,56,6544,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
228,11,3,6047,1604865565000,47,6553,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
229,127,3,6037,1604111144000,37,6563,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
230,89,2,5693,1590525570000,3893,307,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
231,29,2,5657,1572218249000,3857,343,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
232,126,2,5388,1614364079000,3588,612,1,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
233,421,2,5193,1488674758000,3393,807,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
234,427,2,5131,1579210654000,3331,869,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
235,154,2,4981,1612046165000,3181,1019,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
236,120,2,4878,1604787487000,3078,1122,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
237,83,2,4868,1582163000000,3068,1132,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
238,9,2,4559,1604784687000,2759,1441,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
239,38,2,4554,1533602319000,2754,1446,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
240,78,2,4449,1608253691000,2649,1551,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
241,110,2,4444,1524361601000,2644,1556,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
242,37,2,4424,1597827439000,2624,1576,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
243,254,2,4388,1593759368000,2588,1612,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
244,63,2,4385,1579139836000,2585,1615,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
245,45,2,4325,1584593103000,2525,1675,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
246,90,2,4005,1514145744000,2205,1995,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
247,44,2,3970,1590308665000,2170,2030,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
248,77,2,3862,1530294763000,2062,2138,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
249,429,2,3859,1613445153000,2059,2141,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
250,50,2,3675,1524341807000,1875,2325,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
251,19,2,3562,1573694595000,1762,2438,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
252,86,2,3520,1613161981000,1720,2480,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
253,202,2,3402,1604980559000,1602,2598,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
254,136,2,3302,1606887150000,1502,2698,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
255,113,2,3288,1572222398000,1488,2712,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
256,222,2,3147,1514617649000,1347,2853,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
257,69,2,3053,1485924794000,1253,2947,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
258,102,2,3051,1599383231000,1251,2949,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
259,133,2,2772,1613935780000,972,3228,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
260,4,2,2659,1593744833000,859,3341,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
261,74,2,2638,1533410111000,838,3362,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
262,20,2,2632,1598931373000,832,3368,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
263,268,2,2545,1515727031000,745,3455,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
264,142,2,2539,1530366530000,739,3461,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
265,420,2,2515,1595970614000,715,3485,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
266,15,2,2440,1596162564000,640,3560,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
267,147,2,2412,1614654823000,612,3588,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
268,30,2,2187,1566098200000,387,3813,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
269,17,2,2173,1524344226000,373,3827,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
270,163,2,2106,1513802796000,306,3894,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
271,96,2,2084,1526511744000,284,3916,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
272,3,2,2056,1596348097000,256,3944,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
273,876,2,1887,1608443545000,87,4113,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
274,5,1,1770,1507435314000,1770,30,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
275,112,1,1727,1614130063000,1727,73,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
276,145,1,1511,1605286808000,1511,289,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
277,234,1,1490,1613160166000,1490,310,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
278,518,1,1259,1585631628000,1259,541,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
279,56,1,1072,1522437089000,1072,728,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
280,526,1,986,1611375618000,986,814,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
281,360,1,800,1606009101000,800,1000,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
282,777,1,763,1613350538000,763,1037,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
283,34,1,704,1514100909000,704,1096,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
284,33,1,559,1574532893000,559,1241,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
285,246,1,516,1572820031000,516,1284,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
286,498,1,386,1507855875000,386,1414,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
287,131,1,372,1596350743000,372,1428,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
288,161,1,82,1549210808000,82,1718,0,0,e8W3TGcYhmvb7TusZJc_N9tcGgaGv7T5ag2TSoGZ2PFH,2021-03-12
360,64,7,195450,1610645650000,173850,0,0,0,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
361,104,7,171783,1615615547000,150183,0,0,0,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
362,875,5,139985,1615519510000,118385,0,0,2,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
363,98,7,126485,1615325977000,104885,0,0,0,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
364,266,6,106422,1615678359000,84822,0,0,3,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
365,202,6,96203,1610404340000,74603,0,0,3,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
366,81,7,88859,1615514762000,67259,0,0,0,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
367,41,7,79959,1611120351000,58359,0,0,0,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
368,245,6,79597,1608694344000,57997,0,0,1,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
369,58,5,79581,1615161754000,57981,0,1,2,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
370,14,7,78360,1615404214000,56760,0,1,0,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
371,421,7,75667,1610761920000,54067,0,0,0,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
372,236,7,74975,1613265825000,53375,0,0,0,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
373,19,7,66154,1613585817000,44554,0,0,0,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
374,523,7,60943,1615613605000,39343,0,1,0,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
375,164,7,58234,1615677017000,36634,0,0,0,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
376,157,7,56132,1615537672000,34532,0,0,0,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
377,203,7,54295,1615599636000,32695,0,0,0,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
378,79,6,54137,1615133152000,32537,0,0,3,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
379,24,6,53374,1615164629000,31774,0,0,2,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
380,119,6,53334,1615167035000,31734,0,1,3,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
381,121,6,49771,1607482112000,28171,0,0,1,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
382,107,6,48865,1611284089000,27265,0,0,1,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
383,150,6,47847,1613938149000,26247,0,0,2,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
384,122,7,46890,1615675695000,25290,0,0,0,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
385,141,7,45891,1609384558000,24291,0,0,0,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
386,201,6,45259,1602297365000,23659,0,0,0,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
387,106,7,44902,1613719699000,23302,0,0,0,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
388,113,6,43540,1534204627000,21940,0,0,0,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
389,78,6,40944,1615323590000,19344,0,1,1,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
390,105,5,38655,1613587208000,17055,0,0,2,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
391,555,6,37856,1612477770000,16256,0,0,2,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
392,497,7,37188,1602299686000,15588,0,0,0,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
393,54,6,37012,1613424284000,15412,0,0,2,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
394,120,6,35319,1602373145000,13719,0,0,2,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
395,27,6,34686,1612960392000,13086,0,0,1,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
396,12,5,33450,1615533982000,11850,0,0,0,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
397,412,5,33246,1615321214000,11646,0,0,1,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
398,3,6,33062,1604001621000,11462,0,0,0,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
399,90,5,30915,1613091824000,9315,0,0,2,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
400,238,6,30698,1614998885000,9098,0,0,1,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
401,82,6,29635,1612766442000,8035,0,0,0,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
402,114,5,28766,1609482816000,7166,0,0,1,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
403,53,5,27597,1608841499000,5997,0,0,0,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
404,154,5,27533,1613529113000,5933,0,0,0,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
405,39,5,27417,1615406656000,5817,0,1,2,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
406,29,5,27303,1613872671000,5703,0,0,0,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
407,110,5,27278,1609803910000,5678,0,0,0,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
408,18,5,26169,1613584241000,4569,0,0,0,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
409,429,5,25931,1608010652000,4331,0,0,2,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
410,59,5,24458,1599018776000,2858,0,0,0,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
411,57,5,24346,1612986937000,2746,0,0,0,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
412,67,5,24344,1615597411000,2744,0,1,1,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
413,33,5,24200,1615535880000,2600,0,0,0,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
414,2,5,23934,1611194047000,2334,0,0,1,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
415,77,5,23683,1613871765000,2083,0,0,0,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
416,516,5,23366,1613434140000,1766,0,0,0,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
417,254,5,22633,1527382105000,1033,0,0,0,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
418,91,5,22283,1597115493000,683,0,0,0,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
419,222,5,22140,1608536424000,540,0,0,0,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
420,76,4,21120,1585264983000,8520,480,0,0,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
421,84,4,20404,1615000400000,7804,1196,1,0,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
422,8,4,20240,1615408255000,7640,1360,0,0,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
423,62,4,18405,1611192676000,5805,3195,0,0,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
424,11,4,18339,1615417693000,5739,3261,0,0,BMf4C17_bjOfAIcBYo2zRuTaZ2cqfQnuDXCuM1bNB7ao,2021-03-12
